uid,agent,route_idx,n_routes,length,len1,len2,hx,hy,sx,sy
n4_fork_5fc6be73,1,3,4,9.647993,5.685662,3.962331,-0.084078,-0.996459,7.192974,6.220778
n4_fork_5fc6be73,2,0,2,8.216117,6.226104,1.990013,-0.108470,-0.994100,4.038271,6.632898
n4_fork_5fc6be73,2,1,2,8.358698,6.368684,1.990013,-0.759584,-0.650409,4.038271,6.632898
n4_fork_5fc6be73,3,0,4,6.615649,0.912845,5.702804,-0.211070,0.977471,0.826683,6.163826
n4_fork_5fc6be73,3,1,4,6.642753,0.939949,5.702804,0.107240,0.994233,0.826683,6.163826
n4_fork_5fc6be73,3,2,4,6.797901,0.912845,5.885056,-0.211070,0.977471,0.826683,6.163826
n4_fork_5fc6be73,3,3,4,6.825005,0.939949,5.885056,0.107240,0.994233,0.826683,6.163826
n4_fork_629642d3,0,0,2,3.576011,1.403340,2.172671,-0.552474,-0.833530,5.868859,10.655026
n4_fork_629642d3,0,1,2,4.188965,2.016294,2.172671,-0.888543,-0.458793,5.868859,10.655026
n4_fork_629642d3,1,0,4,15.064785,6.675620,8.389165,-0.976764,0.214318,7.720221,7.329975
n4_fork_629642d3,1,1,4,15.083191,6.675620,8.407571,-0.976764,0.214318,7.720221,7.329975
n4_fork_629642d3,1,2,4,15.690161,7.300997,8.389165,-0.976764,0.214318,7.720221,7.329975
n4_fork_629642d3,1,3,4,15.708567,7.300997,8.407571,-0.976764,0.214318,7.720221,7.329975
n4_fork_629642d3,2,0,4,17.143679,7.020563,10.123115,0.033028,0.999454,7.538056,1.992860
n4_fork_629642d3,2,1,4,17.667570,7.020563,10.647007,0.033028,0.999454,7.538056,1.992860
n4_fork_629642d3,2,2,4,19.850606,9.727491,10.123115,0.999452,0.033087,7.538056,1.992860
n4_fork_629642d3,2,3,4,20.374498,9.727491,10.647007,0.999452,0.033087,7.538056,1.992860
n4_fork_629642d3,3,0,4,17.122462,8.959319,8.163143,-0.065158,0.997875,2.018417,2.410936
n4_fork_629642d3,3,1,4,17.861427,8.959319,8.902109,-0.065158,0.997875,2.018417,2.410936
n4_fork_629642d3,3,2,4,19.704006,11.540863,8.163143,0.010713,0.999943,2.018417,2.410936
n4_fork_629642d3,3,3,4,20.442972,11.540863,8.902109,0.010713,0.999943,2.018417,2.410936
n4_fork_630e9689,0,0,4,12.211773,6.129681,6.082093,-0.298054,-0.954549,5.597554,10.448669
n4_fork_630e9689,0,1,4,12.298660,6.129681,6.168979,-0.298054,-0.954549,5.597554,10.448669
n4_fork_630e9689,0,2,4,12.800768,6.718675,6.082093,-0.911895,-0.410423,5.597554,10.448669
n4_fork_630e9689,0,3,4,12.887654,6.718675,6.168979,-0.911895,-0.410423,5.597554,10.448669
n4_fork_630e9689,1,0,2,20.252232,10.060875,10.191357,0.020608,0.999788,1.537947,2.005194
n4_fork_630e9689,1,1,2,21.052593,10.060875,10.991717,0.020608,0.999788,1.537947,2.005194
n4_fork_630e9689,2,0,2,13.429511,11.269189,2.160322,-0.944498,0.328518,11.398057,0.820158
n4_fork_630e9689,2,1,2,14.139207,11.978885,2.160322,0.032885,0.999459,11.398057,0.820158
n4_fork_630e9689,3,0,4,7.965843,2.841743,5.124100,0.955632,-0.294565,5.691575,7.016817
n4_fork_630e9689,3,1,4,8.146452,3.022353,5.124100,0.540643,-0.841252,5.691575,7.016817
n4_fork_630e9689,3,2,4,8.673853,2.841743,5.832110,0.955632,-0.294565,5.691575,7.016817
n4_fork_630e9689,3,3,4,8.854463,3.022353,5.832110,0.540643,-0.841252,5.691575,7.016817
n4_fork_64ac59fe,0,0,4,12.113292,4.485358,7.627934,0.870752,-0.491723,8.421116,11.376510
n4_fork_64ac59fe,0,1,4,12.420077,4.485358,7.934719,0.870752,-0.491723,8.421116,11.376510
n4_fork_64ac59fe,0,2,4,13.162210,5.534275,7.627934,0.870752,-0.491723,8.421116,11.376510
n4_fork_64ac59fe,0,3,4,13.468995,5.534275,7.934719,0.870752,-0.491723,8.421116,11.376510
n4_fork_64ac59fe,1,0,4,8.739775,2.688532,6.051243,0.398589,-0.917130,1.806548,4.625239
n4_fork_64ac59fe,1,1,4,9.133965,2.688532,6.445433,0.398589,-0.917130,1.806548,4.625239
n4_fork_64ac59fe,1,2,4,9.793066,3.741823,6.051243,0.986680,-0.162675,1.806548,4.625239
n4_fork_64ac59fe,1,3,4,10.187256,3.741823,6.445433,0.986680,-0.162675,1.806548,4.625239
n4_fork_64ac59fe,2,0,4,6.322875,3.860263,2.462612,-0.968604,-0.248608,6.109714,6.715307
n4_fork_64ac59fe,2,1,4,6.684179,4.221567,2.462612,-0.947972,0.318353,6.109714,6.715307
n4_fork_64ac59fe,2,2,4,7.247256,3.860263,3.386993,-0.968604,-0.248608,6.109714,6.715307
n4_fork_64ac59fe,2,3,4,7.608560,4.221567,3.386993,-0.947972,0.318353,6.109714,6.715307
n4_fork_64ac59fe,3,0,4,7.930985,6.193526,1.737459,0.467417,0.884037,8.246098,3.160020
n4_fork_64ac59fe,3,1,4,8.030909,6.293450,1.737459,0.374185,0.927354,8.246098,3.160020
n4_fork_64ac59fe,3,2,4,8.187639,6.193526,1.994113,0.467417,0.884037,8.246098,3.160020
n4_fork_64ac59fe,3,3,4,8.287563,6.293450,1.994113,0.374185,0.927354,8.246098,3.160020
n4_fork_68c1992a,0,0,2,11.087153,9.103614,1.983538,-0.958998,-0.283412,9.567715,6.133226
n4_fork_68c1992a,0,1,2,12.058751,10.075213,1.983538,-0.715228,-0.698891,9.567715,6.133226
n4_fork_68c1992a,1,0,4,14.967116,10.694814,4.272303,-0.999049,0.043610,11.432429,4.419424
n4_fork_68c1992a,1,1,4,14.980777,10.708474,4.272303,-0.999887,-0.015054,11.432429,4.419424
n4_fork_68c1992a,1,2,4,15.299703,10.694814,4.604889,-0.999049,0.043610,11.432429,4.419424
n4_fork_68c1992a,1,3,4,15.313363,10.708474,4.604889,-0.999887,-0.015054,11.432429,4.419424
n4_fork_68c1992a,2,0,2,3.644688,2.322650,1.322038,0.666681,0.745343,9.681729,2.573466
n4_fork_68c1992a,2,1,2,4.251814,2.929776,1.322038,-0.118791,0.992919,9.681729,2.573466
n4_fork_68c1992a,3,0,2,14.274175,2.424209,11.849966,0.407903,-0.913025,1.307463,3.481561
n4_fork_68c1992a,3,1,2,15.090806,2.424209,12.666598,0.407903,-0.913025,1.307463,3.481561
n4_fork_699725d5,0,0,4,11.548114,8.522097,3.026016,0.555737,-0.831358,2.437940,9.416880
n4_fork_699725d5,0,1,4,11.799344,8.773327,3.026016,0.614895,-0.788609,2.437940,9.416880
n4_fork_699725d5,0,2,4,12.590270,8.522097,4.068173,0.555737,-0.831358,2.437940,9.416880
n4_fork_699725d5,0,3,4,12.841501,8.773327,4.068173,0.614895,-0.788609,2.437940,9.416880
n4_fork_699725d5,1,0,2,11.506445,10.712342,0.794103,-0.580872,-0.813995,9.184863,9.116386
n4_fork_699725d5,1,1,2,12.306573,11.512470,0.794103,-0.308332,-0.951279,9.184863,9.116386
n4_fork_699725d5,2,0,4,11.468017,5.890210,5.577807,-0.263135,0.964759,4.493304,4.752137
n4_fork_699725d5,2,1,4,12.017306,5.890210,6.127096,-0.263135,0.964759,4.493304,4.752137
n4_fork_699725d5,2,2,4,12.195879,6.618072,5.577807,0.286025,0.958222,4.493304,4.752137
n4_fork_699725d5,2,3,4,12.745168,6.618072,6.127096,0.286025,0.958222,4.493304,4.752137
n4_fork_699725d5,3,0,2,10.636789,0.820081,9.816708,-0.140608,-0.990065,8.627479,4.562166
n4_fork_699725d5,3,1,2,11.575769,0.820081,10.755688,-0.140608,-0.990065,8.627479,4.562166
n4_fork_6ccca5cb,0,0,4,10.496683,6.907949,3.588734,-0.963910,0.266227,7.464421,2.711605
n4_fork_6ccca5cb,0,1,4,10.621221,6.907949,3.713273,-0.963910,0.266227,7.464421,2.711605
n4_fork_6ccca5cb,0,2,4,10.793444,7.204710,3.588734,-0.891937,0.452159,7.464421,2.711605
n4_fork_6ccca5cb,0,3,4,10.917983,7.204710,3.713273,-0.891937,0.452159,7.464421,2.711605
n4_fork_6ccca5cb,1,0,4,7.538988,3.838638,3.700350,-0.998942,-0.045995,1.778987,6.660687
n4_fork_6ccca5cb,1,1,4,9.078105,5.377755,3.700350,0.999196,-0.040087,1.778987,6.660687
n4_fork_6ccca5cb,1,2,4,10.013454,3.838638,6.174816,-0.998942,-0.045995,1.778987,6.660687
n4_fork_6ccca5cb,1,3,4,11.552570,5.377755,6.174816,0.999196,-0.040087,1.778987,6.660687
n4_fork_6ccca5cb,2,0,2,7.470833,5.507835,1.962998,-0.106092,-0.994356,7.208895,6.980002
n4_fork_6ccca5cb,2,1,2,8.129899,6.166901,1.962998,-0.998332,0.057728,7.208895,6.980002
n4_fork_6ccca5cb,3,0,4,10.599114,2.270985,8.328129,-0.122215,-0.992504,1.669371,3.268901
n4_fork_6ccca5cb,3,1,4,11.059554,2.731425,8.328129,0.996657,0.081695,1.669371,3.268901
n4_fork_6ccca5cb,3,2,4,13.121977,2.270985,10.850992,-0.122215,-0.992504,1.669371,3.268901
n4_fork_6ccca5cb,3,3,4,13.582417,2.731425,10.850992,0.996657,0.081695,1.669371,3.268901
n4_fork_6da0e355,0,0,2,12.736279,4.968970,7.767309,0.986453,-0.164044,3.788066,7.483039
n4_fork_6da0e355,0,1,2,12.762277,4.968970,7.793307,0.986453,-0.164044,3.788066,7.483039
n4_fork_6da0e355,1,0,4,5.177085,2.209059,2.968026,0.736464,-0.676477,1.519548,5.311119
n4_fork_6da0e355,1,1,4,6.146084,3.178059,2.968026,0.149901,-0.988701,1.519548,5.311119
n4_fork_6da0e355,1,2,4,6.147678,2.209059,3.938619,0.736464,-0.676477,1.519548,5.311119
n4_fork_6da0e355,1,3,4,7.116678,3.178059,3.938619,0.149901,-0.988701,1.519548,5.311119
n4_fork_6da0e355,2,0,4,11.273356,6.577510,4.695845,-0.943714,0.330762,6.356310,2.645652
n4_fork_6da0e355,2,1,4,11.352728,6.577510,4.775218,-0.943714,0.330762,6.356310,2.645652
n4_fork_6da0e355,2,2,4,11.655513,6.959667,4.695845,-0.720116,-0.693853,6.356310,2.645652
n4_fork_6da0e355,2,3,4,11.734885,6.959667,4.775218,-0.720116,-0.693853,6.356310,2.645652
n4_fork_6da0e355,3,0,4,9.272007,6.717748,2.554259,0.153159,0.988202,1.637491,2.307782
n4_fork_6da0e355,3,1,4,9.299202,6.744943,2.554259,0.153159,0.988202,1.637491,2.307782
n4_fork_6da0e355,3,2,4,9.319621,6.717748,2.601874,0.153159,0.988202,1.637491,2.307782
n4_fork_6da0e355,3,3,4,9.346817,6.744943,2.601874,0.153159,0.988202,1.637491,2.307782
n4_fork_6fd2d19f,0,0,4,12.186398,7.410272,4.776127,0.302237,-0.953233,1.918861,9.424103
n4_fork_6fd2d19f,0,1,4,13.528368,7.410272,6.118096,0.302237,-0.953233,1.918861,9.424103
n4_fork_6fd2d19f,0,2,4,14.265920,9.489793,4.776127,0.999772,0.021364,1.918861,9.424103
n4_fork_6fd2d19f,0,3,4,15.607890,9.489793,6.118096,0.999772,0.021364,1.918861,9.424103
n4_fork_6fd2d19f,1,0,2,10.159482,5.089172,5.070309,-0.957422,-0.288692,5.829978,6.609021
n4_fork_6fd2d19f,1,1,2,10.169982,5.089172,5.080810,-0.957422,-0.288692,5.829978,6.609021
n4_fork_6fd2d19f,2,0,2,12.602519,2.898410,9.704109,0.323576,-0.946202,7.810747,4.943692
n4_fork_6fd2d19f,2,1,2,13.031531,2.898410,10.133120,0.323576,-0.946202,7.810747,4.943692
n4_fork_6fd2d19f,3,0,4,8.179038,3.932092,4.246945,-0.486557,0.873649,5.852319,2.499878
n4_fork_6fd2d19f,3,1,4,8.430245,3.932092,4.498153,-0.486557,0.873649,5.852319,2.499878
n4_fork_6fd2d19f,3,2,4,8.552670,4.305725,4.246945,0.871117,0.491075,5.852319,2.499878
n4_fork_6fd2d19f,3,3,4,8.803878,4.305725,4.498153,0.871117,0.491075,5.852319,2.499878
n4_fork_6ff66517,0,0,4,9.208766,5.797039,3.411727,-0.093751,0.995596,8.391820,4.072180
n4_fork_6ff66517,0,1,4,9.750091,5.797039,3.953052,-0.093751,0.995596,8.391820,4.072180
n4_fork_6ff66517,0,2,4,9.863693,6.451965,3.411727,-0.093751,0.995596,8.391820,4.072180
n4_fork_6ff66517,0,3,4,10.405018,6.451965,3.953052,-0.093751,0.995596,8.391820,4.072180
n4_fork_6ff66517,1,0,4,14.177181,5.530569,8.646612,-0.196278,-0.980548,4.058475,5.092182
n4_fork_6ff66517,1,1,4,15.634193,5.530569,10.103625,-0.196278,-0.980548,4.058475,5.092182
n4_fork_6ff66517,1,2,4,15.915469,7.268857,8.646612,0.308870,-0.951104,4.058475,5.092182
n4_fork_6ff66517,1,3,4,17.372481,7.268857,10.103625,0.308870,-0.951104,4.058475,5.092182
n4_fork_6ff66517,2,0,4,16.607409,7.677340,8.930069,-0.959387,-0.282092,8.454268,7.090010
n4_fork_6ff66517,2,1,4,16.799894,7.869825,8.930069,-0.966371,-0.257153,8.454268,7.090010
n4_fork_6ff66517,2,2,4,17.873386,7.677340,10.196047,-0.959387,-0.282092,8.454268,7.090010
n4_fork_6ff66517,2,3,4,18.065871,7.869825,10.196047,-0.966371,-0.257153,8.454268,7.090010
n4_fork_6ff66517,3,0,2,8.201639,4.837346,3.364293,0.808555,0.588421,6.685721,0.978574
n4_fork_6ff66517,3,1,2,8.826981,4.837346,3.989634,0.808555,0.588421,6.685721,0.978574
n4_fork_70447669,0,0,4,10.836082,6.903982,3.932100,-0.986697,-0.162572,9.359814,4.748238
n4_fork_70447669,0,1,4,11.076233,7.144134,3.932100,-0.921718,-0.387861,9.359814,4.748238
n4_fork_70447669,0,2,4,12.332032,6.903982,5.428049,-0.986697,-0.162572,9.359814,4.748238
n4_fork_70447669,0,3,4,12.572183,7.144134,5.428049,-0.921718,-0.387861,9.359814,4.748238
n4_fork_70447669,1,0,4,8.521676,1.672146,6.849530,0.576055,0.817411,6.263314,3.059167
n4_fork_70447669,1,1,4,8.548969,1.672146,6.876823,0.576055,0.817411,6.263314,3.059167
n4_fork_70447669,1,2,4,10.397267,3.547737,6.849530,-0.489579,0.871959,6.263314,3.059167
n4_fork_70447669,1,3,4,10.424560,3.547737,6.876823,-0.489579,0.871959,6.263314,3.059167
n4_fork_70447669,2,0,4,19.763269,9.174983,10.588285,0.028680,0.999589,4.210644,1.054247
n4_fork_70447669,2,1,4,19.966331,9.174983,10.791348,0.028680,0.999589,4.210644,1.054247
n4_fork_70447669,2,2,4,20.070185,9.481900,10.588285,0.330348,0.943859,4.210644,1.054247
n4_fork_70447669,2,3,4,20.273248,9.481900,10.791348,0.330348,0.943859,4.210644,1.054247
n4_fork_70447669,3,0,4,2.817434,0.559936,2.257498,0.902050,0.431631,4.480329,5.227638
n4_fork_70447669,3,1,4,3.082334,0.824836,2.257498,-0.594646,0.803987,4.480329,5.227638
n4_fork_70447669,3,2,4,3.204067,0.559936,2.644131,0.902050,0.431631,4.480329,5.227638
n4_fork_70447669,3,3,4,3.468967,0.824836,2.644131,-0.594646,0.803987,4.480329,5.227638
n4_fork_713d5a8a,0,0,4,11.011899,5.517288,5.494611,0.935935,-0.352172,2.983508,4.465064
n4_fork_713d5a8a,0,1,4,11.039208,5.544597,5.494611,0.859092,-0.511822,2.983508,4.465064
n4_fork_713d5a8a,0,2,4,13.122570,5.517288,7.605283,0.935935,-0.352172,2.983508,4.465064
n4_fork_713d5a8a,0,3,4,13.149880,5.544597,7.605283,0.859092,-0.511822,2.983508,4.465064
n4_fork_713d5a8a,1,0,4,9.093157,6.823112,2.270045,-0.797470,-0.603358,2.338490,9.755732
n4_fork_713d5a8a,1,1,4,10.281165,6.823112,3.458052,-0.797470,-0.603358,2.338490,9.755732
n4_fork_713d5a8a,1,2,4,10.738317,8.468273,2.270045,0.902949,-0.429748,2.338490,9.755732
n4_fork_713d5a8a,1,3,4,11.926325,8.468273,3.458052,0.902949,-0.429748,2.338490,9.755732
n4_fork_713d5a8a,2,0,2,10.098817,2.237383,7.861434,0.767638,-0.640883,6.602977,4.464153
n4_fork_713d5a8a,2,1,2,11.534028,2.237383,9.296645,0.767638,-0.640883,6.602977,4.464153
n4_fork_713d5a8a,3,0,2,14.124660,12.740605,1.384055,-0.455381,0.890297,8.389120,0.801839
n4_fork_713d5a8a,3,1,2,14.446207,13.062152,1.384055,-0.328866,0.944377,8.389120,0.801839
n4_fork_71e0af8c,0,0,4,18.200129,10.152434,8.047694,0.781782,0.623552,0.949299,3.277127
n4_fork_71e0af8c,0,1,4,18.265907,10.152434,8.113472,0.781782,0.623552,0.949299,3.277127
n4_fork_71e0af8c,0,2,4,18.624286,10.576592,8.047694,0.693212,-0.720734,0.949299,3.277127
n4_fork_71e0af8c,0,3,4,18.690064,10.576592,8.113472,0.693212,-0.720734,0.949299,3.277127
n4_fork_71e0af8c,1,0,4,4.007051,1.769474,2.237577,-0.744314,-0.667830,5.507341,10.867826
n4_fork_71e0af8c,1,1,4,4.168109,1.769474,2.398635,-0.744314,-0.667830,5.507341,10.867826
n4_fork_71e0af8c,1,2,4,4.424454,2.186877,2.237577,-0.456998,-0.889468,5.507341,10.867826
n4_fork_71e0af8c,1,3,4,4.585512,2.186877,2.398635,-0.456998,-0.889468,5.507341,10.867826
n4_fork_71e0af8c,2,0,4,13.044468,7.269632,5.774836,-0.998484,0.055043,7.046813,1.070280
n4_fork_71e0af8c,2,1,4,13.065262,7.269632,5.795629,-0.998484,0.055043,7.046813,1.070280
n4_fork_71e0af8c,2,2,4,14.578599,8.803763,5.774836,-0.999267,-0.038272,7.046813,1.070280
n4_fork_71e0af8c,2,3,4,14.599392,8.803763,5.795629,-0.999267,-0.038272,7.046813,1.070280
n4_fork_71e0af8c,3,0,4,12.895912,6.258489,6.637422,0.819184,0.573530,1.439997,9.184778
n4_fork_71e0af8c,3,1,4,13.848614,7.211191,6.637422,0.112378,-0.993666,1.439997,9.184778
n4_fork_71e0af8c,3,2,4,14.040681,6.258489,7.782192,0.819184,0.573530,1.439997,9.184778
n4_fork_71e0af8c,3,3,4,14.993383,7.211191,7.782192,0.112378,-0.993666,1.439997,9.184778
n4_fork_748d2457,0,0,1,2.013007,1.790713,0.222295,-0.984506,0.175352,3.883492,5.600399
n4_fork_748d2457,1,0,4,11.888621,5.468655,6.419966,-0.263090,-0.964771,6.446632,7.947644
n4_fork_748d2457,1,1,4,12.238934,5.818968,6.419966,0.263639,-0.964621,6.446632,7.947644
n4_fork_748d2457,1,2,4,12.447811,5.468655,6.979157,-0.263090,-0.964771,6.446632,7.947644
n4_fork_748d2457,1,3,4,12.798125,5.818968,6.979157,0.263639,-0.964621,6.446632,7.947644
n4_fork_748d2457,2,0,4,9.296756,5.672369,3.624388,-0.988556,0.150855,7.941896,5.565391
n4_fork_748d2457,2,1,4,9.297406,5.672369,3.625037,-0.988556,0.150855,7.941896,5.565391
n4_fork_748d2457,2,2,4,9.331035,5.706647,3.624388,-0.919663,0.392710,7.941896,5.565391
n4_fork_748d2457,2,3,4,9.331685,5.706647,3.625037,-0.919663,0.392710,7.941896,5.565391
n4_fork_748d2457,3,0,2,4.836577,4.159583,0.676994,0.997712,0.067602,5.954597,10.528195
n4_fork_748d2457,3,1,2,5.548665,4.871671,0.676994,0.656352,-0.754455,5.954597,10.528195
n4_fork_74fdc8d5,0,0,2,6.810157,3.638569,3.171588,-0.868460,0.495760,4.102208,5.419884
n4_fork_74fdc8d5,0,1,2,7.883117,4.711528,3.171588,-0.997609,-0.069107,4.102208,5.419884
n4_fork_74fdc8d5,1,0,4,15.251392,6.648647,8.602746,-0.988400,0.151871,6.385034,0.664829
n4_fork_74fdc8d5,1,1,4,15.377908,6.775163,8.602746,-0.833005,0.553265,6.385034,0.664829
n4_fork_74fdc8d5,1,2,4,15.466141,6.648647,8.817494,-0.988400,0.151871,6.385034,0.664829
n4_fork_74fdc8d5,1,3,4,15.592656,6.775163,8.817494,-0.833005,0.553265,6.385034,0.664829
n4_fork_74fdc8d5,2,0,2,8.366687,3.113265,5.253422,0.167405,-0.985888,0.829792,3.415249
n4_fork_74fdc8d5,2,1,2,8.496045,3.113265,5.382780,0.167405,-0.985888,0.829792,3.415249
n4_fork_74fdc8d5,3,0,1,3.448315,2.037665,1.410650,-0.962281,0.272058,2.284625,1.149782
n4_fork_76ec2e7c,0,0,2,7.847295,4.080122,3.767173,0.068138,-0.997676,6.627105,4.515833
n4_fork_76ec2e7c,0,1,2,8.918516,5.151343,3.767173,-0.219244,-0.975670,6.627105,4.515833
n4_fork_76ec2e7c,1,0,4,4.785929,2.426537,2.359392,-0.535932,-0.844261,4.958956,8.275710
n4_fork_76ec2e7c,1,1,4,5.463021,3.103629,2.359392,0.175994,0.984391,4.958956,8.275710
n4_fork_76ec2e7c,1,2,4,6.667208,2.426537,4.240671,-0.535932,-0.844261,4.958956,8.275710
n4_fork_76ec2e7c,1,3,4,7.344300,3.103629,4.240671,0.175994,0.984391,4.958956,8.275710
n4_fork_76ec2e7c,2,0,4,14.073095,7.606866,6.466229,0.101865,0.994798,6.519411,0.765669
n4_fork_76ec2e7c,2,1,4,14.246613,7.606866,6.639747,0.101865,0.994798,6.519411,0.765669
n4_fork_76ec2e7c,2,2,4,15.357116,8.890887,6.466229,0.988220,0.153041,6.519411,0.765669
n4_fork_76ec2e7c,2,3,4,15.530634,8.890887,6.639747,0.988220,0.153041,6.519411,0.765669
n4_fork_76ec2e7c,3,0,2,8.759083,6.716290,2.042793,-0.997998,-0.063253,8.051447,9.162735
n4_fork_76ec2e7c,3,1,2,8.772241,6.729448,2.042793,-0.994177,-0.107757,8.051447,9.162735
n4_fork_7895445a,0,0,4,8.933440,5.144867,3.788573,-0.888155,-0.459543,7.975593,9.349720
n4_fork_7895445a,0,1,4,8.937178,5.148604,3.788573,-0.870377,-0.492386,7.975593,9.349720
n4_fork_7895445a,0,2,4,9.689939,5.144867,4.545072,-0.888155,-0.459543,7.975593,9.349720
n4_fork_7895445a,0,3,4,9.693676,5.148604,4.545072,-0.870377,-0.492386,7.975593,9.349720
n4_fork_7895445a,1,0,2,14.193833,6.951644,7.242189,-0.996813,0.079772,7.561489,3.340431
n4_fork_7895445a,1,1,2,14.810148,6.951644,7.858504,-0.996813,0.079772,7.561489,3.340431
n4_fork_7895445a,2,0,2,9.819262,0.953832,8.865430,-0.077582,-0.996986,8.715290,6.873862
n4_fork_7895445a,2,1,2,10.946733,0.953832,9.992901,-0.077582,-0.996986,8.715290,6.873862
n4_fork_7895445a,3,0,4,13.571533,8.157571,5.413962,-0.065890,-0.997827,5.490472,8.809144
n4_fork_7895445a,3,1,4,14.579130,9.165168,5.413962,-0.297085,-0.954851,5.490472,8.809144
n4_fork_7895445a,3,2,4,14.697041,8.157571,6.539470,-0.065890,-0.997827,5.490472,8.809144
n4_fork_7895445a,3,3,4,15.704638,9.165168,6.539470,-0.297085,-0.954851,5.490472,8.809144
n4_fork_7bafc8c1,0,0,2,4.337544,3.413097,0.924448,0.074598,0.997214,6.977584,1.031923
n4_fork_7bafc8c1,0,1,2,5.615178,4.690731,0.924448,-0.388870,0.921293,6.977584,1.031923
n4_fork_7bafc8c1,1,0,2,9.541297,7.778930,1.762367,0.893968,-0.448131,1.023977,1.998658
n4_fork_7bafc8c1,1,1,2,11.419432,9.657065,1.762367,0.633183,0.774002,1.023977,1.998658
n4_fork_7bafc8c1,2,0,4,12.489608,5.014649,7.474959,-0.731518,0.681822,6.730795,3.679727
n4_fork_7bafc8c1,2,1,4,12.572280,5.097322,7.474959,-0.920523,0.390688,6.730795,3.679727
n4_fork_7bafc8c1,2,2,4,13.132878,5.014649,8.118229,-0.731518,0.681822,6.730795,3.679727
n4_fork_7bafc8c1,2,3,4,13.215551,5.097322,8.118229,-0.920523,0.390688,6.730795,3.679727
n4_fork_7bafc8c1,3,0,4,10.400477,5.955819,4.444657,0.844996,-0.534772,7.793294,9.148825
n4_fork_7bafc8c1,3,1,4,10.464742,5.955819,4.508922,0.844996,-0.534772,7.793294,9.148825
n4_fork_7bafc8c1,3,2,4,13.509011,9.064354,4.444657,-0.991964,-0.126521,7.793294,9.148825
n4_fork_7bafc8c1,3,3,4,13.573276,9.064354,4.508922,-0.991964,-0.126521,7.793294,9.148825
n4_fork_7c6f1462,0,0,4,17.006367,8.283392,8.722975,0.208021,-0.978124,7.718726,8.696752
n4_fork_7c6f1462,0,1,4,17.541318,8.283392,9.257926,0.208021,-0.978124,7.718726,8.696752
n4_fork_7c6f1462,0,2,4,17.556496,8.833521,8.722975,-0.224929,-0.974375,7.718726,8.696752
n4_fork_7c6f1462,0,3,4,18.091447,8.833521,9.257926,-0.224929,-0.974375,7.718726,8.696752
n4_fork_7c6f1462,1,0,2,10.824329,3.458356,7.365973,0.992349,0.123467,4.989321,5.986437
n4_fork_7c6f1462,1,1,2,12.694101,5.328128,7.365973,0.833454,-0.552589,4.989321,5.986437
n4_fork_7c6f1462,2,0,4,13.733130,6.102265,7.630865,-0.999205,0.039874,8.680086,0.693541
n4_fork_7c6f1462,2,1,4,13.736698,6.105834,7.630865,-0.998030,0.062738,8.680086,0.693541
n4_fork_7c6f1462,2,2,4,14.891585,6.102265,8.789320,-0.999205,0.039874,8.680086,0.693541
n4_fork_7c6f1462,2,3,4,14.895154,6.105834,8.789320,-0.998030,0.062738,8.680086,0.693541
n4_fork_7c6f1462,3,0,1,4.923025,2.925050,1.997975,0.810165,0.586202,1.723449,1.754959
n4_fork_7dac8f73,0,0,4,14.634407,8.661387,5.973019,-0.900418,-0.435025,3.788066,7.483039
n4_fork_7dac8f73,0,1,4,15.108537,9.135518,5.973019,0.986453,-0.164044,3.788066,7.483039
n4_fork_7dac8f73,0,2,4,15.740882,8.661387,7.079494,-0.900418,-0.435025,3.788066,7.483039
n4_fork_7dac8f73,0,3,4,16.215012,9.135518,7.079494,0.986453,-0.164044,3.788066,7.483039
n4_fork_7dac8f73,1,0,4,5.177085,2.209059,2.968026,0.736464,-0.676477,1.519548,5.311119
n4_fork_7dac8f73,1,1,4,6.146084,3.178059,2.968026,0.149901,-0.988701,1.519548,5.311119
n4_fork_7dac8f73,1,2,4,6.147678,2.209059,3.938619,0.736464,-0.676477,1.519548,5.311119
n4_fork_7dac8f73,1,3,4,7.116678,3.178059,3.938619,0.149901,-0.988701,1.519548,5.311119
n4_fork_7dac8f73,2,0,4,11.273356,6.577510,4.695845,-0.943714,0.330762,6.356310,2.645652
n4_fork_7dac8f73,2,1,4,11.352728,6.577510,4.775218,-0.943714,0.330762,6.356310,2.645652
n4_fork_7dac8f73,2,2,4,11.655513,6.959667,4.695845,-0.720116,-0.693853,6.356310,2.645652
n4_fork_7dac8f73,2,3,4,11.734885,6.959667,4.775218,-0.720116,-0.693853,6.356310,2.645652
n4_fork_7dac8f73,3,0,4,9.272007,6.717748,2.554259,0.153159,0.988202,1.637491,2.307782
n4_fork_7dac8f73,3,1,4,9.299202,6.744943,2.554259,0.153159,0.988202,1.637491,2.307782
n4_fork_7dac8f73,3,2,4,9.319621,6.717748,2.601874,0.153159,0.988202,1.637491,2.307782
