uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,max_accel,phys_fp
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.3,33.2,28.393,4.934,True,0.9238,0.3237,0,4,3.848,10.6,1.066,445f7ff,1,300.0,16,16,True,,0,0,14.5011,43ec5c75ad5c
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,11.8,38.0,35.77,3.615,True,0.9478,0.3204,0,4,4.193,11.3,1.0442,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,13.5,43.3,41.338,4.651,True,0.7776,0.3322,0,1,4.985,11.9,1.1345,445f7ff,2,300.0,16,16,False,,0,0,23.8282,43ec5c75ad5c
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,11.3,,,,,,,,,0.0,11.3,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,sequential,ok,33.1,79.4,33.563,46.3,True,0.7488,0.3527,0,,0.023,11.3,2.9292,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,39.8,30.599,9.697,False,0.9673,0.3212,0,4,4.757,11.3,1.3274,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,12.2796,43ec5c75ad5c
n4_none_b1efc690,7,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.3,42.5,39.452,4.563,True,0.7997,0.3549,0,1,6.023,11.2,1.0982,445f7ff,2,300.0,16,16,False,,0,0,13.7941,43ec5c75ad5c
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,39.4,30.692,9.232,False,0.9234,0.3212,0,1,4.643,11.3,1.3274,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,20.3019,43ec5c75ad5c
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.6,26.8,24.851,1.919,True,1.7321,0.3262,0,1,2.547,8.6,1.1163,445f7ff,1,300.0,16,16,True,,0,0,13.9988,43ec5c75ad5c
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,11.9,,,,,,,,,0.0,11.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,13.4,43.4,40.382,5.519,True,0.922,0.3296,0,3,5.002,11.9,1.1261,445f7ff,0,300.0,16,16,True,,0,0,23.8282,43ec5c75ad5c
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,8.6,,,,,,,,,0.0,8.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,30.3,20.254,9.14,False,2.5316,0.4331,0,0,3.39,8.6,1.6279,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,16.015,43ec5c75ad5c
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,35.4,30.97,4.955,True,0.9202,0.3219,0,4,5.575,10.6,1.0472,445f7ff,0,300.0,16,16,True,,0,0,20.3902,43ec5c75ad5c
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.6,26.3,24.557,1.71,True,1.3889,0.3256,0,2,3.811,8.6,1.1163,445f7ff,2,300.0,16,16,True,,0,0,13.9988,43ec5c75ad5c
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.5,44.3,43.365,3.937,True,0.9193,0.3206,0,5,7.048,11.9,1.0504,445f7ff,1,300.0,16,16,True,,0,0,23.8282,43ec5c75ad5c
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.9,34.6,29.5,5.304,True,0.918,0.3283,0,4,5.764,10.6,1.1226,445f7ff,2,300.0,16,16,True,,0,0,16.7192,43ec5c75ad5c
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,8.7,,,,,,,,,0.0,8.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.7,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,36.5,25.43,11.471,False,0.9943,0.3294,0,0,4.286,8.7,1.7241,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,12.8083,43ec5c75ad5c
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,36.1,25.634,10.896,False,0.939,0.33,0,1,4.325,8.7,1.7241,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,13.1255,43ec5c75ad5c
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,12.7,35.1,28.297,6.143,True,0.9446,0.3489,0,0,5.271,8.7,1.4598,445f7ff,1,300.0,16,16,True,,0,0,12.9315,43ec5c75ad5c
n4_none_217de0e5,5,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,37.8,35.827,2.566,True,0.9264,0.3755,0,2,3.911,10.0,1.11,445f7ff,1,300.0,16,16,False,,0,0,17.0598,43ec5c75ad5c
n4_none_217de0e5,5,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,10.0,,,,,,,,,0.0,10.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_217de0e5,5,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_217de0e5,5,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,10.7,37.9,35.474,2.988,True,0.7587,0.3885,0,1,4.001,10.0,1.07,445f7ff,0,300.0,16,16,True,,0,0,14.3181,43ec5c75ad5c
n4_none_307a1224,3,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_307a1224,3,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_307a1224,3,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,14.0,52.9,45.778,9.373,True,0.924,0.3262,0,5,6.021,12.0,1.1667,445f7ff,0,300.0,16,16,True,,0,0,20.298,43ec5c75ad5c
n4_none_307a1224,3,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,13.2,50.4,44.738,7.662,True,0.9206,0.3248,0,5,5.737,12.0,1.1,445f7ff,2,300.0,16,16,True,,0,0,20.3227,43ec5c75ad5c
n4_none_307a1224,3,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,13.8,51.7,44.195,9.513,True,0.9264,0.3229,0,5,5.84,12.0,1.15,445f7ff,1,300.0,16,16,True,,0,0,16.7929,43ec5c75ad5c
n4_none_287adcd5,4,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,15.1,47.8,47.069,4.353,True,0.9256,0.3246,0,2,5.583,13.0,1.1615,445f7ff,2,300.0,16,16,True,,0,0,14.0815,43ec5c75ad5c
n4_none_217de0e5,5,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,10.9,38.8,36.559,3.046,True,0.9215,0.3946,0,1,5.663,10.0,1.09,445f7ff,2,300.0,16,16,True,,0,0,17.0598,43ec5c75ad5c
n4_none_a2e28eac,7,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_a2e28eac,7,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_a2e28eac,7,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,12.3,42.0,40.297,3.397,True,0.9404,0.3317,0,1,4.364,11.6,1.0603,445f7ff,0,300.0,16,16,True,,0,0,15.6998,43ec5c75ad5c
n4_none_287adcd5,4,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,57.7,45.966,15.028,False,0.9253,0.3205,0,6,7.362,13.0,1.2308,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,23.552,43ec5c75ad5c
n4_none_a2e28eac,7,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,12.3,42.7,40.321,4.08,True,0.9404,0.3317,0,1,4.424,11.6,1.0603,445f7ff,1,300.0,16,16,True,,0,0,14.443,43ec5c75ad5c
n4_none_c3a0bd9c,8,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,12.0,30.9,28.218,3.169,True,0.8492,0.3206,0,3,3.482,10.6,1.1321,445f7ff,1,300.0,16,16,True,,0,0,14.0984,43ec5c75ad5c
n4_none_c3a0bd9c,8,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_c3a0bd9c,8,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_c3a0bd9c,8,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.8,36.4,32.224,5.274,True,0.9275,0.3335,0,3,3.623,10.6,1.1132,445f7ff,0,300.0,16,16,True,,0,0,14.0431,43ec5c75ad5c
n4_none_51a3aa8c,6,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,37.6,27.445,9.651,False,0.9295,0.3257,0,0,6.42,11.0,1.4545,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,14.503,43ec5c75ad5c
n4_none_51a3aa8c,6,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,38.6,28.955,9.375,False,1.2808,0.326,0,0,6.408,11.0,1.4545,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,15.4441,43ec5c75ad5c
n4_none_287adcd5,4,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,13.0,,,,,,,,,0.0,13.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_287adcd5,4,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,13.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_287adcd5,4,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,15.1,50.3,48.207,5.838,True,0.9279,0.3205,0,2,8.205,13.0,1.1615,445f7ff,0,300.0,16,16,True,,0,0,16.7024,43ec5c75ad5c
n4_none_0a19fea7,9,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.3,33.8,29.642,2.898,True,0.9311,0.3321,0,2,3.47,8.5,1.0941,445f7ff,1,300.0,16,16,True,,0,0,13.5431,43ec5c75ad5c
n4_none_0a19fea7,9,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.3,33.9,30.125,2.575,True,0.9279,0.3379,0,2,3.381,8.5,1.0941,445f7ff,2,300.0,16,16,True,,0,0,16.5813,43ec5c75ad5c
n4_none_0a19fea7,9,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,8.5,,,,,,,,,0.0,8.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_0a19fea7,9,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.5,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_0a19fea7,9,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.3,34.4,30.233,3.019,True,0.9257,0.3209,0,3,3.439,8.5,1.0941,445f7ff,0,300.0,16,16,True,,0,0,20.8005,43ec5c75ad5c
n4_none_51a3aa8c,6,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_51a3aa8c,6,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_51a3aa8c,6,4,none,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,43.7,29.995,13.717,False,0.9259,0.3227,0,1,7.492,11.0,1.7273,445f7ff,0,300.0,16,16,False,deadlock: no team progress,0,0,18.0785,43ec5c75ad5c
n4_none_c3a0bd9c,8,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.6,36.0,32.146,5.013,True,0.8786,0.333,0,2,3.952,10.6,1.0943,445f7ff,2,300.0,16,16,True,,0,0,14.7139,43ec5c75ad5c
n4_none_a2e28eac,7,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,12.3,42.7,40.321,4.08,True,0.9404,0.3317,0,1,5.918,11.6,1.0603,445f7ff,2,300.0,16,16,True,,0,0,14.443,43ec5c75ad5c
n4_none_1c877e25,1,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,7.0,,,,,,,,,0.0,7.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_1c877e25,1,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,7.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_1c877e25,1,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,7.3,23.2,22.305,1.194,True,1.7702,0.3215,0,0,2.406,7.0,1.0429,445f7ff,0,300.0,16,16,True,,0,0,16.015,43ec5c75ad5c
n4_none_1c877e25,1,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,7.3,24.4,23.803,1.18,True,1.7702,0.3204,0,0,2.491,7.0,1.0429,445f7ff,1,300.0,16,16,True,,0,0,13.9181,43ec5c75ad5c
n4_none_1c877e25,1,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,7.2,23.6,22.935,1.072,True,1.7702,0.3204,0,0,2.364,7.0,1.0286,445f7ff,2,300.0,16,16,True,,0,0,18.6723,43ec5c75ad5c
n4_none_06b536d3,0,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,11.3,34.6,28.515,5.428,True,0.9224,0.3237,0,2,4.003,10.6,1.066,445f7ff,1,300.0,16,16,True,,0,0,14.5011,43ec5c75ad5c
n4_none_06b536d3,0,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,11.9,35.8,29.654,5.64,True,0.918,0.3283,0,5,4.198,10.6,1.1226,445f7ff,2,300.0,16,16,True,,0,0,16.7192,43ec5c75ad5c
n4_none_06b536d3,0,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_06b536d3,0,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_06b536d3,0,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,10.8,35.2,30.018,4.72,True,0.9202,0.3219,0,3,5.356,10.6,1.0189,445f7ff,0,300.0,16,16,True,,0,0,13.9929,43ec5c75ad5c
n4_none_9e495e1c,2,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,8.8,30.9,27.29,2.376,True,0.931,0.3494,0,2,4.437,8.5,1.0353,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n4_none_9e495e1c,2,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,12.1,34.1,27.563,5.322,True,0.9371,0.326,0,2,5.275,8.5,1.4235,445f7ff,2,300.0,16,16,True,,0,0,12.9315,43ec5c75ad5c
n4_none_18cf55cd,5,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,10.8,36.6,36.435,2.456,True,0.927,0.4271,0,2,3.688,10.4,1.0385,445f7ff,2,300.0,16,16,True,,0,0,18.419,43ec5c75ad5c
n4_none_9e495e1c,2,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,8.5,,,,,,,,,0.0,8.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_9e495e1c,2,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,8.5,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_9e495e1c,2,4,none,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,15.0,37.1,24.603,11.912,False,0.944,0.3294,0,0,6.233,8.5,1.7647,445f7ff,0,300.0,16,16,False,deadlock: no team progress,0,0,12.8083,43ec5c75ad5c
n4_none_18cf55cd,5,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,10.8,36.5,36.679,2.134,True,0.9284,0.3905,0,2,4.024,10.4,1.0385,445f7ff,1,300.0,16,16,False,,0,0,17.0598,43ec5c75ad5c
n4_none_18cf55cd,5,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,10.4,,,,,,,,,0.0,10.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_18cf55cd,5,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.4,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_18cf55cd,5,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,10.7,35.5,35.61,2.053,True,0.9235,0.3885,0,1,3.9,10.4,1.0288,445f7ff,0,300.0,16,16,True,,0,0,14.3181,43ec5c75ad5c
n4_none_d469da59,3,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,13.9,51.7,47.724,8.145,True,0.933,0.3207,0,5,6.059,11.8,1.178,445f7ff,1,300.0,16,16,True,,0,0,14.6011,43ec5c75ad5c
n4_none_d469da59,3,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,14.1,52.6,45.503,10.897,True,0.9207,0.3227,0,4,6.245,11.8,1.1949,445f7ff,2,300.0,16,16,True,,0,0,16.7427,43ec5c75ad5c
n4_none_d469da59,3,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_d469da59,3,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_d469da59,3,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,14.6,54.3,44.721,13.253,True,0.9212,0.3254,0,5,6.456,11.8,1.2373,445f7ff,0,300.0,16,16,True,,0,0,15.2156,43ec5c75ad5c
n4_none_4bb48a64,4,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,16.6,53.7,49.142,7.253,True,0.9254,0.3269,0,2,6.181,13.4,1.2388,445f7ff,1,300.0,16,16,True,,0,0,15.9555,43ec5c75ad5c
n4_none_0b39a386,6,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_0b39a386,6,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_0b39a386,6,4,none,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,42.8,34.022,10.544,False,0.9225,0.3217,0,0,5.227,10.6,1.5094,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,14.4071,43ec5c75ad5c
n4_none_0b39a386,6,4,none,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,43.3,35.098,10.191,False,1.0011,0.328,0,3,5.268,10.6,1.5094,445f7ff,1,300.0,16,16,False,deadlock: no team progress,0,0,16.8044,43ec5c75ad5c
n4_none_4bb48a64,4,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,15.3,49.4,47.449,4.429,True,0.9256,0.3208,0,4,7.912,13.4,1.1418,445f7ff,2,300.0,16,16,True,,0,0,13.8519,43ec5c75ad5c
n4_none_4bb48a64,4,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,13.4,,,,,,,,,0.0,13.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_4bb48a64,4,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.4,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_4bb48a64,4,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,15.7,52.3,48.261,6.614,True,0.9259,0.3205,0,2,8.294,13.4,1.1716,445f7ff,0,300.0,16,16,True,,0,0,12.8328,43ec5c75ad5c
n4_none_4263b432,8,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,11.4,37.1,32.046,4.978,True,0.8786,0.3307,0,1,3.467,10.6,1.0755,445f7ff,2,300.0,16,16,True,,0,0,14.7139,43ec5c75ad5c
n4_none_cf62f5c8,7,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,12.7,37.3,36.442,1.553,True,1.2297,0.3317,0,1,3.932,12.0,1.0583,445f7ff,2,300.0,16,16,True,,0,0,13.1004,43ec5c75ad5c
n4_none_4263b432,8,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,12.6,33.3,28.441,4.181,True,0.8786,0.3456,0,4,3.734,10.6,1.1887,445f7ff,1,300.0,16,16,True,,0,0,14.6156,43ec5c75ad5c
n4_none_cf62f5c8,7,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,12.7,37.3,36.442,1.553,True,1.2297,0.3317,0,1,5.43,12.0,1.0583,445f7ff,1,300.0,16,16,True,,0,0,13.1004,43ec5c75ad5c
n4_none_01b31082,9,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,11.0,39.7,32.054,8.375,True,0.9307,0.3391,0,4,4.181,8.4,1.3095,445f7ff,1,300.0,16,16,True,,0,0,15.704,43ec5c75ad5c
n4_none_cf62f5c8,7,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_cf62f5c8,7,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_cf62f5c8,7,4,none,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,43.6,36.404,7.858,True,1.2297,0.3317,0,0,6.477,12.0,1.5833,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,16.4741,43ec5c75ad5c
n4_none_01b31082,9,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,11.1,39.6,32.618,7.79,True,0.9202,0.3392,0,3,4.43,8.4,1.3214,445f7ff,2,300.0,16,16,True,,0,0,16.2,43ec5c75ad5c
n4_none_4263b432,8,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_4263b432,8,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_4263b432,8,4,none,8.0,4-6,1.0,0.55,wm_planner,ok,11.7,37.5,32.276,5.179,True,0.9236,0.3209,0,2,5.47,10.6,1.1038,445f7ff,0,300.0,16,16,True,,0,0,15.3841,43ec5c75ad5c
n4_none_0b39a386,6,4,none,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,47.6,36.491,13.278,False,1.0011,0.3204,0,4,8.025,10.6,1.6981,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,20.4856,43ec5c75ad5c
n4_none_c6d7ee6d,0,4,none,8.0,6-8,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_c6d7ee6d,0,4,none,8.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_c6d7ee6d,0,4,none,8.0,6-8,0.0,0.55,wm_planner,ok,13.9,40.0,39.397,2.973,True,1.1404,0.3227,0,2,4.811,11.6,1.1983,445f7ff,0,300.0,16,16,True,,0,0,18.5529,43ec5c75ad5c
n4_none_01b31082,9,4,none,8.0,4-6,1.0,0.55,lower_bound,ok,8.4,,,,,,,,,0.0,8.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_01b31082,9,4,none,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,8.4,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_01b31082,9,4,none,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,42.4,29.193,14.157,False,0.9205,0.3207,0,3,5.235,8.4,2.0238,445f7ff,0,300.0,16,16,False,deadlock: no team progress,0,0,12.4723,43ec5c75ad5c
n4_none_e4c37dbd,1,4,none,8.0,6-8,0.0,0.55,wm_planner,ok,11.0,34.8,30.129,5.844,True,0.9204,0.321,0,5,2.849,10.1,1.0891,445f7ff,2,300.0,16,16,False,,0,0,14.6432,43ec5c75ad5c
n4_none_c6d7ee6d,0,4,none,8.0,6-8,0.0,0.55,wm_planner,ok,14.2,41.1,40.127,3.464,True,1.1654,0.3227,0,5,4.943,11.6,1.2241,445f7ff,1,300.0,16,16,True,,0,0,19.551,43ec5c75ad5c
n4_none_e4c37dbd,1,4,none,8.0,6-8,0.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_e4c37dbd,1,4,none,8.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.1,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_none_e4c37dbd,1,4,none,8.0,6-8,0.0,0.55,wm_planner,ok,10.8,34.2,29.502,5.755,True,0.9201,0.3204,0,4,5.253,10.1,1.0693,445f7ff,0,300.0,16,16,False,,0,0,15.6168,43ec5c75ad5c
