uid,method,planner_seed,ok_a,ok_b,team_time_a,team_time_b,diff
n3_none_62446721,lower_bound,0,True,True,12.4,12.4,0.0
n3_none_62446721,sequential,0,False,False,,,
n3_none_62446721,wm_planner,0,True,True,12.5,13.1,0.5999999999999996
n3_none_62446721,wm_planner,1,True,True,19.9,12.8,-7.099999999999998
n3_none_62446721,wm_planner,2,True,True,12.8,12.6,-0.20000000000000107
n3_none_6321133f,lower_bound,0,True,True,21.9,21.9,0.0
n3_none_6321133f,sequential,0,False,False,,,
n3_none_6321133f,wm_planner,0,True,True,23.4,23.4,0.0
n3_none_6321133f,wm_planner,1,True,True,23.3,23.4,0.09999999999999787
n3_none_6321133f,wm_planner,2,True,True,23.3,23.3,0.0
n3_none_63c0179c,lower_bound,0,True,True,14.8,14.8,0.0
n3_none_63c0179c,sequential,0,True,True,38.9,38.9,0.0
n3_none_63c0179c,wm_planner,0,True,True,15.2,15.2,0.0
n3_none_63c0179c,wm_planner,1,True,True,15.1,15.1,0.0
n3_none_63c0179c,wm_planner,2,True,True,15.2,15.2,0.0
n3_none_63cbafab,lower_bound,0,True,True,17.0,17.0,0.0
n3_none_63cbafab,sequential,0,False,False,,,
n3_none_63cbafab,wm_planner,0,True,True,17.5,17.5,0.0
n3_none_63cbafab,wm_planner,1,True,True,17.7,17.8,0.10000000000000142
n3_none_63cbafab,wm_planner,2,True,True,17.5,17.8,0.3000000000000007
n3_none_6a717bce,lower_bound,0,True,True,11.7,11.7,0.0
n3_none_6a717bce,sequential,0,True,True,31.1,31.1,0.0
n3_none_6a717bce,wm_planner,0,True,True,12.4,13.4,1.0
n3_none_6a717bce,wm_planner,1,True,True,13.3,13.3,0.0
n3_none_6a717bce,wm_planner,2,True,True,12.7,13.4,0.7000000000000011
n3_none_6b6486de,lower_bound,0,True,True,10.2,10.2,0.0
n3_none_6b6486de,sequential,0,False,False,,,
n3_none_6b6486de,wm_planner,0,True,False,11.6,16.0,4.4
n3_none_6b6486de,wm_planner,1,True,True,12.3,13.8,1.5
n3_none_6b6486de,wm_planner,2,False,True,14.0,12.3,-1.6999999999999993
n3_none_6d248e40,lower_bound,0,True,True,16.7,16.7,0.0
n3_none_6d248e40,sequential,0,False,False,,,
n3_none_6d248e40,wm_planner,0,True,True,18.4,18.8,0.40000000000000213
n3_none_6d248e40,wm_planner,1,True,True,18.4,20.9,2.5
n3_none_6d248e40,wm_planner,2,True,False,19.1,24.0,4.899999999999999
n3_none_6e4fe86c,lower_bound,0,True,True,11.0,11.0,0.0
n3_none_6e4fe86c,sequential,0,False,False,,,
n3_none_6e4fe86c,wm_planner,0,True,True,11.6,11.6,0.0
n3_none_6e4fe86c,wm_planner,1,True,True,11.3,11.2,-0.10000000000000142
n3_none_6e4fe86c,wm_planner,2,True,True,11.2,11.2,0.0
n3_none_6ebc0bb1,lower_bound,0,True,True,12.1,12.1,0.0
n3_none_6ebc0bb1,sequential,0,False,False,,,
n3_none_6ebc0bb1,wm_planner,0,True,True,12.5,12.5,0.0
n3_none_6ebc0bb1,wm_planner,1,True,True,12.5,12.5,0.0
n3_none_6ebc0bb1,wm_planner,2,True,True,12.5,12.5,0.0
n3_none_707cf4f6,lower_bound,0,True,True,19.1,19.1,0.0
n3_none_707cf4f6,sequential,0,True,True,39.8,39.8,0.0
n3_none_707cf4f6,wm_planner,0,False,True,25.0,20.8,-4.199999999999999
n3_none_707cf4f6,wm_planner,1,True,True,21.9,20.8,-1.0999999999999979
n3_none_707cf4f6,wm_planner,2,True,True,25.1,20.7,-4.400000000000002
n3_none_71ae8674,lower_bound,0,True,True,11.7,11.7,0.0
n3_none_71ae8674,sequential,0,False,False,,,
n3_none_71ae8674,wm_planner,0,True,True,11.8,11.8,0.0
n3_none_71ae8674,wm_planner,1,True,True,11.8,11.8,0.0
n3_none_71ae8674,wm_planner,2,True,True,11.8,11.8,0.0
n3_none_725fb808,lower_bound,0,True,True,14.8,14.8,0.0
n3_none_725fb808,sequential,0,False,False,,,
n3_none_725fb808,wm_planner,0,True,True,16.3,16.5,0.1999999999999993
n3_none_725fb808,wm_planner,1,False,True,21.0,16.2,-4.800000000000001
n3_none_725fb808,wm_planner,2,True,False,15.6,24.0,8.4
n3_none_76d5002d,lower_bound,0,True,True,13.4,13.4,0.0
n3_none_76d5002d,sequential,0,False,False,,,
n3_none_76d5002d,wm_planner,0,False,False,19.0,19.0,0.0
n3_none_76d5002d,wm_planner,1,False,False,19.0,19.0,0.0
n3_none_76d5002d,wm_planner,2,False,False,19.0,20.0,1.0
n3_none_77aca2f2,lower_bound,0,True,True,18.9,18.9,0.0
n3_none_77aca2f2,sequential,0,False,False,,,
n3_none_77aca2f2,wm_planner,0,True,True,21.0,20.3,-0.6999999999999993
n3_none_77aca2f2,wm_planner,1,True,True,22.9,20.2,-2.6999999999999993
n3_none_77aca2f2,wm_planner,2,True,True,21.5,22.6,1.1000000000000014
n3_none_77b29974,lower_bound,0,True,True,11.5,11.5,0.0
n3_none_77b29974,sequential,0,True,True,22.2,22.2,0.0
n3_none_77b29974,wm_planner,0,True,True,12.1,12.2,0.09999999999999964
n3_none_77b29974,wm_planner,1,True,True,12.3,12.3,0.0
n3_none_77b29974,wm_planner,2,True,True,12.5,12.5,0.0
n3_none_77b7e2f8,lower_bound,0,True,True,10.3,10.3,0.0
n3_none_77b7e2f8,sequential,0,False,False,,,
n3_none_77b7e2f8,wm_planner,0,True,True,11.2,11.1,-0.09999999999999964
n3_none_77b7e2f8,wm_planner,1,True,True,11.2,11.2,0.0
n3_none_77b7e2f8,wm_planner,2,True,True,11.3,10.8,-0.5
n3_none_77ba7f66,lower_bound,0,True,True,13.3,13.3,0.0
n3_none_77ba7f66,sequential,0,False,False,,,
n3_none_77ba7f66,wm_planner,0,True,True,14.0,15.5,1.5
n3_none_77ba7f66,wm_planner,1,True,True,13.9,14.9,1.0
n3_none_77ba7f66,wm_planner,2,True,True,14.5,15.0,0.5
n3_none_78204288,lower_bound,0,True,True,11.8,11.8,0.0
n3_none_78204288,sequential,0,True,True,30.6,30.6,0.0
n3_none_78204288,wm_planner,0,True,True,11.9,11.9,0.0
n3_none_78204288,wm_planner,1,True,True,11.9,11.9,0.0
n3_none_78204288,wm_planner,2,True,True,11.9,11.9,0.0
n3_none_793d3410,lower_bound,0,True,True,16.8,16.8,0.0
n3_none_793d3410,sequential,0,False,False,,,
n3_none_793d3410,wm_planner,0,True,True,19.0,19.3,0.3000000000000007
n3_none_793d3410,wm_planner,1,False,True,26.0,17.8,-8.2
n3_none_793d3410,wm_planner,2,True,True,18.7,17.8,-0.8999999999999986
n3_none_7aa7171d,lower_bound,0,True,True,15.2,15.2,0.0
n3_none_7aa7171d,sequential,0,False,False,,,
n3_none_7aa7171d,wm_planner,0,True,True,15.7,15.3,-0.3999999999999986
n3_none_7aa7171d,wm_planner,1,True,True,17.2,15.7,-1.5
n3_none_7aa7171d,wm_planner,2,True,True,15.9,15.3,-0.5999999999999996
n3_none_7ae5b02c,lower_bound,0,True,True,10.9,10.9,0.0
n3_none_7ae5b02c,sequential,0,False,False,,,
n3_none_7ae5b02c,wm_planner,0,True,True,12.0,12.5,0.5
n3_none_7ae5b02c,wm_planner,1,True,True,11.7,11.8,0.10000000000000142
n3_none_7ae5b02c,wm_planner,2,True,True,12.1,11.9,-0.1999999999999993
n3_none_7c3209b7,lower_bound,0,True,True,15.1,15.1,0.0
n3_none_7c3209b7,sequential,0,False,False,,,
n3_none_7c3209b7,wm_planner,0,True,True,15.4,15.3,-0.09999999999999964
n3_none_7c3209b7,wm_planner,1,True,True,15.4,15.4,0.0
n3_none_7c3209b7,wm_planner,2,True,True,15.4,15.4,0.0
n3_none_7cf14884,lower_bound,0,True,True,14.1,14.1,0.0
n3_none_7cf14884,sequential,0,False,False,,,
n3_none_7cf14884,wm_planner,0,False,True,20.0,14.9,-5.1
n3_none_7cf14884,wm_planner,1,False,True,20.0,14.6,-5.4
n3_none_7cf14884,wm_planner,2,False,False,21.0,22.0,1.0
n3_none_7d108d7c,lower_bound,0,True,True,8.6,8.6,0.0
n3_none_7d108d7c,sequential,0,True,True,19.8,19.8,0.0
n3_none_7d108d7c,wm_planner,0,True,True,9.0,8.9,-0.09999999999999964
n3_none_7d108d7c,wm_planner,1,True,True,9.0,8.9,-0.09999999999999964
n3_none_7d108d7c,wm_planner,2,True,True,9.0,8.9,-0.09999999999999964
n3_none_7d6bbde9,lower_bound,0,True,True,12.8,12.8,0.0
n3_none_7d6bbde9,sequential,0,False,False,,,
n3_none_7d6bbde9,wm_planner,0,True,True,12.9,12.9,0.0
n3_none_7d6bbde9,wm_planner,1,True,True,12.9,13.0,0.09999999999999964
n3_none_7d6bbde9,wm_planner,2,True,True,13.0,13.0,0.0
n3_none_7d73ca9f,lower_bound,0,True,True,13.2,13.2,0.0
n3_none_7d73ca9f,sequential,0,False,False,,,
n3_none_7d73ca9f,wm_planner,0,True,True,14.4,14.4,0.0
n3_none_7d73ca9f,wm_planner,1,True,True,14.3,14.3,0.0
n3_none_7d73ca9f,wm_planner,2,True,True,14.2,13.9,-0.29999999999999893
n3_none_7e850604,lower_bound,0,True,True,8.8,8.8,0.0
n3_none_7e850604,sequential,0,False,False,,,
n3_none_7e850604,wm_planner,0,False,True,15.0,11.6,-3.4000000000000004
